,no,gender,age,height,weight,ta,hr,thermal sensation,bmi,griffith
1428,29,0,24,162.0,51.0,24.4,56.75,-0.5,19.43,0.31
1429,29,0,24,162.0,51.0,25.5,55.18,-1.5,19.43,0.31
1430,29,0,24,162.0,51.0,25.9,54.86,0.0,19.43,0.31
1431,29,0,24,162.0,51.0,26.1,54.31,-0.5,19.43,0.31
1432,29,0,24,162.0,51.0,25.1,52.52,-1.0,19.43,0.31
1433,29,0,24,162.0,51.0,26.3,55.58,0.0,19.43,0.31
1434,29,0,24,162.0,51.0,24.3,52.16,-2.5,19.43,0.31
1435,29,0,24,162.0,51.0,25.8,56.07,-0.5,19.43,0.31
1436,29,0,24,162.0,51.0,26.2,58.06,0.0,19.43,0.31
1437,29,0,24,162.0,51.0,26.5,45.1,-1.5,19.43,0.31
1438,29,0,24,162.0,51.0,26.8,56.98,1.0,19.43,0.31
1439,29,0,24,162.0,51.0,26.4,60.55,1.0,19.43,0.31
1440,29,0,24,162.0,51.0,25.3,60.03,0.0,19.43,0.31
1441,29,0,24,162.0,51.0,24.2,58.42,-1.5,19.43,0.31
1442,29,0,24,162.0,51.0,26.1,63.54,1.0,19.43,0.31
1443,29,0,24,162.0,51.0,26.5,65.17,0.0,19.43,0.31
1444,29,0,24,162.0,51.0,24.7,59.94,0.0,19.43,0.31
1445,29,0,24,162.0,51.0,24.8,65.79,0.0,19.43,0.31
1446,29,0,24,162.0,51.0,24.3,59.18,-1.0,19.43,0.31
1447,29,0,24,162.0,51.0,25.8,59.11,0.0,19.43,0.31
1448,29,0,24,162.0,51.0,25.4,57.91,0.0,19.43,0.31
1449,29,0,24,162.0,51.0,24.4,57.86,-1.5,19.43,0.31
1450,29,0,24,162.0,50.0,25.8,47.24,-0.5,19.43,0.31
1451,29,0,24,162.0,50.0,26.3,48.45,0.0,19.43,0.31
1452,29,0,24,162.0,50.0,26.7,49.66,1.0,19.43,0.31
1453,29,0,24,162.0,51.0,24.3,55.83,-1.5,19.43,0.31
1454,29,0,24,162.0,51.0,25.6,58.77,0.0,19.43,0.31
1455,29,0,24,162.0,51.0,26.0,60.26,0.0,19.43,0.31
1456,29,0,24,162.0,51.0,26.2,61.15,0.0,19.43,0.31
1457,29,0,24,162.0,51.0,24.4,56.17,0.0,19.43,0.31
1458,29,0,24,162.0,51.0,25.0,56.06,-1.0,19.43,0.31
1459,29,0,24,162.0,51.0,26.9,47.22,1.0,19.43,0.31
1460,29,0,24,162.0,51.0,27.1,48.13,1.5,19.43,0.31
1461,29,0,24,162.0,51.0,27.1,46.75,1.0,19.43,0.31
1462,29,0,24,162.0,51.0,26.9,52.13,1.5,19.43,0.31
1463,29,0,24,162.0,51.0,25.5,46.93,-1.0,19.43,0.31
1464,29,0,24,162.0,51.0,26.4,48.58,3.0,19.43,0.31
1465,29,0,24,162.0,51.0,28.3,52.44,3.0,19.43,0.31
1466,29,0,24,162.0,51.0,25.9,55.89,0.0,19.43,0.31
1467,29,0,24,162.0,51.0,26.3,62.51,0.0,19.43,0.31
1468,29,0,24,162.0,51.0,24.6,55.82,-1.5,19.43,0.31
1469,29,0,24,162.0,51.0,25.3,53.15,3.0,19.43,0.31
1470,29,0,24,162.0,51.0,25.2,53.82,0.0,19.43,0.31
1471,29,0,24,162.0,51.0,25.1,53.52,-1.5,19.43,0.31
1472,30,1,23,190.0,95.0,24.4,57.59,0.0,26.32,1.4
1473,30,1,23,190.0,95.0,24.9,61.0,0.0,26.32,1.4
1474,30,1,23,190.0,95.0,23.5,56.59,-0.5,26.32,1.4
1475,30,1,23,190.0,95.0,24.5,57.16,0.0,26.32,1.4
1476,30,1,23,190.0,95.0,23.3,56.91,-0.5,26.32,1.4
1477,30,1,23,190.0,95.0,26.4,46.76,0.0,26.32,1.4
1478,30,1,23,190.0,95.0,26.3,47.42,0.0,26.32,1.4
1479,30,1,23,190.0,95.0,25.5,47.13,0.0,26.32,1.4
1480,30,1,23,190.0,95.0,25.6,47.25,-0.5,26.32,1.4
1481,30,1,23,190.0,95.0,26.3,63.23,0.0,26.32,1.4
1482,30,1,23,190.0,95.0,25.6,59.75,0.0,26.32,1.4
1483,30,1,23,190.0,95.0,25.6,52.0,0.5,26.32,1.4
1484,30,1,23,190.0,95.0,25.4,51.34,0.0,26.32,1.4
1485,30,1,23,190.0,95.0,25.9,47.32,0.5,26.32,1.4
1486,30,1,23,190.0,95.0,25.9,59.99,0.5,26.32,1.4
1487,30,1,23,190.0,95.0,25.2,57.28,0.0,26.32,1.4
1488,30,1,23,190.0,95.0,24.5,56.36,-0.5,26.32,1.4
1489,30,1,23,190.0,95.0,26.3,61.39,0.0,26.32,1.4
1490,30,1,23,190.0,95.0,25.1,65.04,0.0,26.32,1.4
1491,30,1,23,190.0,95.0,24.1,60.27,0.0,26.32,1.4
1492,30,1,23,190.0,95.0,24.0,61.09,0.0,26.32,1.4
1493,30,1,23,190.0,95.0,25.5,64.96,0.5,26.32,1.4
1494,30,1,23,190.0,95.0,24.3,59.67,0.5,26.32,1.4
1495,30,1,23,190.0,95.0,26.4,62.96,1.0,26.32,1.4
1496,30,1,23,190.0,95.0,26.5,57.68,0.0,26.32,1.4
1497,30,1,23,190.0,95.0,26.5,56.92,0.0,26.32,1.4
1498,30,1,23,190.0,95.0,25.0,60.2,0.0,26.32,1.4
1499,30,1,23,190.0,95.0,25.2,57.37,0.0,26.32,1.4
1500,30,1,23,190.0,95.0,24.1,57.53,-0.5,26.32,1.4
1501,30,1,23,190.0,95.0,23.9,60.01,0.0,26.32,1.4
1502,30,1,23,190.0,95.0,25.5,62.76,0.0,26.32,1.4
1503,31,1,22,174.0,68.0,25.4,56.91,0.0,22.46,1.4
1504,31,1,22,174.0,68.0,25.2,56.03,0.0,22.46,1.4
1505,31,1,22,174.0,68.0,24.0,55.2,0.0,22.46,1.4
1506,31,1,22,174.0,68.0,24.0,54.88,0.0,22.46,1.4
1507,31,1,22,174.0,68.0,24.8,57.42,0.0,22.46,1.4
1508,31,1,22,174.0,68.0,26.0,56.44,0.0,22.46,1.4
1509,31,1,22,174.0,68.0,25.0,47.0,0.0,22.46,1.4
1510,31,1,22,174.0,68.0,24.4,48.4,0.0,22.46,1.4
1511,31,1,22,174.0,68.0,24.3,58.59,0.0,22.46,1.4
1512,32,1,25,180.0,62.0,26.4,51.31,0.5,19.14,1.05
1513,32,1,25,180.0,62.0,25.0,48.71,0.0,19.14,1.05
1514,32,1,25,180.0,62.0,25.2,58.44,0.5,19.14,1.05
1515,32,1,25,180.0,62.0,24.0,54.63,-1.5,19.14,1.05
1516,32,1,25,180.0,62.0,24.4,47.87,0.0,19.14,1.05
1517,32,1,25,180.0,62.0,23.3,55.71,-0.5,19.14,1.05
1518,32,1,25,180.0,62.0,24.6,48.26,0.0,19.14,1.05
1519,32,1,25,180.0,62.0,23.9,50.7,0.0,19.14,1.05
1520,32,1,25,180.0,62.0,23.5,51.78,0.0,19.14,1.05
1521,32,1,25,180.0,62.0,26.9,60.89,0.5,19.14,1.05
1522,32,1,25,180.0,62.0,25.4,57.91,0.5,19.14,1.05
1523,32,1,25,180.0,62.0,25.8,59.24,0.5,19.14,1.05
1524,32,1,25,180.0,62.0,25.0,54.94,0.0,19.14,1.05
1525,32,1,25,180.0,62.0,25.0,55.14,0.0,19.14,1.05
1526,32,1,25,180.0,62.0,22.9,57.2,-1.5,19.14,1.05
1527,32,1,25,180.0,62.0,25.1,55.32,0.0,19.14,1.05
1528,32,1,25,180.0,62.0,24.9,55.53,0.0,19.14,1.05
1529,32,1,25,180.0,62.0,25.9,57.95,0.5,19.14,1.05
1530,32,1,25,180.0,62.0,25.9,57.95,0.0,19.14,1.05
1531,32,1,25,180.0,62.0,25.9,57.95,-0.5,19.14,1.05
1532,32,1,25,180.0,62.0,25.9,57.95,0.0,19.14,1.05
1533,32,1,25,180.0,62.0,25.4,58.03,-0.5,19.14,1.05
1534,32,1,25,180.0,62.0,25.4,58.03,-1.5,19.14,1.05
1535,32,1,25,180.0,62.0,26.6,61.29,0.5,19.14,1.05
1536,32,1,25,180.0,62.0,24.2,56.08,-1.0,19.14,1.05
1537,32,1,25,180.0,62.0,23.9,56.73,-1.0,19.14,1.05
1538,32,1,25,180.0,62.0,24.5,53.53,0.0,19.14,1.05
1539,32,1,25,180.0,62.0,23.8,52.93,-0.5,19.14,1.05
1540,32,1,25,180.0,62.0,23.6,57.6,0.0,19.14,1.05
1541,32,1,25,180.0,62.0,23.9,58.22,-1.0,19.14,1.05
1542,32,1,25,180.0,62.0,24.0,57.19,0.0,19.14,1.05
1543,32,1,25,180.0,62.0,24.0,57.54,0.0,19.14,1.05
1544,32,1,25,180.0,62.0,25.1,66.66,0.5,19.14,1.05
1545,32,1,25,180.0,62.0,26.8,61.03,1.5,19.14,1.05
1546,32,1,25,180.0,62.0,24.6,63.61,0.0,19.14,1.05
1547,33,1,23,173.0,71.4,23.5,19.1,1.8,23.86,0.68
1548,33,1,23,173.0,71.4,23.8,19.7,1.5,23.86,0.68
1549,33,1,23,173.0,71.4,24.0,19.8,1.0,23.86,0.68
1550,33,1,23,173.0,71.4,24.1,20.1,1.2,23.86,0.68
1551,33,1,23,173.0,71.4,24.2,20.1,1.0,23.86,0.68
1552,33,1,23,173.0,71.4,23.9,18.1,2.0,23.86,0.68
1553,33,1,23,173.0,71.4,24.5,18.1,0.7,23.86,0.68
1554,33,1,23,173.0,71.4,25.1,18.7,0.0,23.86,0.68
1555,33,1,23,173.0,71.4,25.0,19.9,0.0,23.86,0.68
1556,33,1,23,173.0,71.4,24.9,20.4,0.1,23.86,0.68
1557,33,1,23,173.0,71.4,24.9,20.4,0.0,23.86,0.68
1558,33,1,23,173.0,71.4,24.8,20.1,-0.1,23.86,0.68
1559,33,1,23,173.0,71.4,22.8,16.4,1.0,23.86,0.68
1560,33,1,23,173.0,71.4,23.2,18.3,2.0,23.86,0.68
1561,33,1,23,173.0,71.4,22.0,17.5,-0.3,23.86,0.68
1562,33,1,23,173.0,71.4,22.3,16.9,0.0,23.86,0.68
1563,33,1,23,173.0,71.4,25.3,14.4,0.0,23.86,0.68
1564,33,1,23,173.0,71.4,25.8,13.8,0.0,23.86,0.68
1565,33,1,23,173.0,71.4,26.3,13.3,0.0,23.86,0.68
1566,33,1,23,173.0,71.4,27.3,11.6,1.0,23.86,0.68
1567,33,1,23,173.0,71.4,25.5,13.8,0.5,23.86,0.68
1568,33,1,23,173.0,71.4,25.3,14.2,0.2,23.86,0.68
1569,33,1,23,173.0,71.4,25.4,14.4,0.0,23.86,0.68
1570,33,1,23,173.0,71.4,25.3,14.3,0.0,23.86,0.68
1571,33,1,23,173.0,71.4,25.2,14.6,0.0,23.86,0.68
1572,33,1,23,173.0,71.4,24.9,14.7,0.2,23.86,0.68
1573,33,1,23,173.0,71.4,20.9,15.7,-0.5,23.86,0.68
1574,33,1,23,173.0,71.4,21.4,17.4,0.0,23.86,0.68
1575,33,1,23,173.0,71.4,23.1,17.1,0.0,23.86,0.68
1576,33,1,23,173.0,71.4,23.3,17.3,0.8,23.86,0.68
1577,33,1,23,173.0,71.4,24.4,16.3,0.0,23.86,0.68
1578,33,1,23,173.0,71.4,24.8,16.8,0.0,23.86,0.68
1579,33,1,23,173.0,71.4,25.1,17.0,0.0,23.86,0.68
1580,33,1,23,173.0,71.4,25.8,14.4,1.0,23.86,0.68
1581,33,1,23,173.0,71.4,25.4,16.3,0.6,23.86,0.68
1582,33,1,23,173.0,71.4,25.3,17.4,0.2,23.86,0.68
1583,33,1,23,173.0,71.4,25.2,18.1,0.0,23.86,0.68
1584,33,1,23,173.0,71.4,25.1,18.0,0.0,23.86,0.68
1585,33,1,23,173.0,71.4,25.1,18.4,0.0,23.86,0.68
1586,33,1,23,173.0,71.4,25.0,18.9,0.0,23.86,0.68
1587,33,1,23,173.0,71.4,22.5,14.9,-0.2,23.86,0.68
1588,33,1,23,173.0,71.4,22.9,16.7,-0.2,23.86,0.68
1589,34,1,21,176.0,56.0,23.7,58.9,-2.1,18.08,1.02
1590,34,1,21,176.0,56.0,24.0,57.4,-1.7,18.08,1.02
1591,34,1,21,176.0,56.0,25.4,53.0,-2.0,18.08,1.02
1592,34,1,21,176.0,56.0,25.4,51.2,-1.8,18.08,1.02
1593,34,1,21,176.0,56.0,25.6,51.8,-1.5,18.08,1.02
1594,34,1,21,176.0,56.0,25.5,50.4,-1.0,18.08,1.02
1595,34,1,21,176.0,56.0,25.4,49.5,-1.0,18.08,1.02
1596,34,1,21,176.0,56.0,24.4,59.6,-0.5,18.08,1.02
1597,34,1,21,176.0,56.0,24.6,59.3,-0.2,18.08,1.02
1598,34,1,21,176.0,56.0,24.6,59.1,-0.3,18.08,1.02
1599,34,1,21,176.0,56.0,24.7,59.4,-0.5,18.08,1.02
1600,34,1,21,176.0,56.0,25.3,60.4,-0.2,18.08,1.02
1601,34,1,21,176.0,56.0,25.6,59.8,-0.2,18.08,1.02
1602,34,1,21,176.0,56.0,25.8,59.6,0.0,18.08,1.02
1603,34,1,21,176.0,56.0,25.9,59.0,0.6,18.08,1.02
1604,34,1,21,176.0,56.0,26.3,59.4,1.0,18.08,1.02
1605,34,1,21,176.0,56.0,26.4,59.7,1.0,18.08,1.02
1606,34,1,21,176.0,56.0,26.8,60.6,0.6,18.08,1.02
1607,34,1,21,176.0,56.0,27.0,60.8,1.0,18.08,1.02
1608,34,1,21,176.0,56.0,27.0,60.8,0.7,18.08,1.02
1609,34,1,21,176.0,56.0,26.9,60.8,0.0,18.08,1.02
1610,34,1,21,176.0,56.0,26.9,61.2,0.3,18.08,1.02
1611,34,1,21,176.0,56.0,24.2,62.6,-0.5,18.08,1.02
1612,34,1,21,176.0,56.0,25.1,60.4,-0.2,18.08,1.02
1613,34,1,21,176.0,56.0,25.9,57.6,-0.4,18.08,1.02
1614,34,1,21,176.0,56.0,26.2,55.8,-0.6,18.08,1.02
1615,34,1,21,176.0,56.0,26.3,54.2,-0.4,18.08,1.02
1616,34,1,21,176.0,56.0,26.4,53.2,-0.2,18.08,1.02
1617,34,1,21,176.0,56.0,26.3,54.5,-0.1,18.08,1.02
1618,34,1,21,176.0,56.0,27.4,56.8,1.0,18.08,1.02
1619,34,1,21,176.0,56.0,27.5,58.6,1.3,18.08,1.02
1620,34,1,21,176.0,56.0,27.4,59.7,1.6,18.08,1.02
1621,34,1,21,176.0,56.0,27.3,60.0,1.4,18.08,1.02
1622,34,1,21,176.0,56.0,27.0,58.1,1.5,18.08,1.02
1623,34,1,21,176.0,56.0,26.9,57.2,1.6,18.08,1.02
1624,34,1,21,176.0,56.0,26.8,56.9,1.0,18.08,1.02
1625,34,1,21,176.0,56.0,26.7,56.5,0.2,18.08,1.02
1626,34,1,21,176.0,56.0,23.7,53.6,-0.8,18.08,1.02
1627,34,1,21,176.0,56.0,23.9,54.8,-1.0,18.08,1.02
1628,34,1,21,176.0,56.0,24.0,54.1,-1.2,18.08,1.02
1629,34,1,21,176.0,56.0,24.0,53.7,-1.0,18.08,1.02
1630,34,1,21,176.0,56.0,24.1,53.6,-0.8,18.08,1.02
1631,34,1,21,176.0,56.0,25.4,54.1,-0.2,18.08,1.02
1632,34,1,21,176.0,56.0,25.7,55.0,-0.1,18.08,1.02
1633,34,1,21,176.0,56.0,25.6,60.3,0.0,18.08,1.02
1634,34,1,21,176.0,56.0,26.1,60.3,0.3,18.08,1.02
1635,34,1,21,176.0,56.0,26.4,60.7,0.8,18.08,1.02
1636,34,1,21,176.0,56.0,26.6,61.9,0.7,18.08,1.02
1637,34,1,21,176.0,56.0,26.9,61.4,0.9,18.08,1.02
1638,34,1,21,176.0,56.0,27.1,61.0,0.9,18.08,1.02
1639,34,1,21,176.0,56.0,27.2,60.9,0.9,18.08,1.02
1640,34,1,21,176.0,56.0,27.2,60.6,0.9,18.08,1.02
1641,34,1,21,176.0,56.0,27.6,62.3,1.2,18.08,1.02
1642,34,1,21,176.0,56.0,27.9,62.4,1.3,18.08,1.02
1643,34,1,21,176.0,56.0,28.1,61.2,1.1,18.08,1.02
1644,34,1,21,176.0,56.0,28.3,61.5,1.3,18.08,1.02
1645,34,1,21,176.0,56.0,27.9,62.1,1.0,18.08,1.02
1646,34,1,21,176.0,56.0,27.8,62.1,1.2,18.08,1.02
1647,34,1,21,176.0,56.0,27.7,62.3,0.7,18.08,1.02
1648,34,1,21,176.0,56.0,26.7,61.2,0.0,18.08,1.02
1649,34,1,21,176.0,56.0,25.8,66.5,-0.2,18.08,1.02
1650,34,1,21,176.0,56.0,25.5,65.4,-0.5,18.08,1.02
1651,34,1,21,176.0,56.0,25.0,63.3,-0.7,18.08,1.02
1652,34,1,21,176.0,56.0,24.8,62.8,-1.0,18.08,1.02
1653,34,1,21,176.0,56.0,25.0,66.6,-1.4,18.08,1.02
1654,34,1,21,176.0,56.0,24.8,67.2,-1.6,18.08,1.02
1655,34,1,21,176.0,56.0,24.5,69.3,-2.2,18.08,1.02
1656,35,1,23,173.0,85.0,22.9,16.8,-0.5,28.4,1.28
1657,35,1,23,173.0,85.0,24.0,16.4,0.5,28.4,1.28
1658,35,1,23,173.0,85.0,24.6,16.3,0.8,28.4,1.28
1659,35,1,23,173.0,85.0,24.9,16.2,0.9,28.4,1.28
1660,35,1,23,173.0,85.0,25.0,16.3,1.2,28.4,1.28
1661,35,1,23,173.0,85.0,25.3,13.6,1.0,28.4,1.28
1662,35,1,23,173.0,85.0,25.4,14.7,1.2,28.4,1.28
1663,35,1,23,173.0,85.0,25.7,15.2,0.5,28.4,1.28
1664,35,1,23,173.0,85.0,25.3,15.9,0.0,28.4,1.28
1665,35,1,23,173.0,85.0,25.0,16.5,0.0,28.4,1.28
1666,35,1,23,173.0,85.0,24.9,16.8,0.0,28.4,1.28
1667,35,1,23,173.0,85.0,24.7,16.8,-0.2,28.4,1.28
1668,35,1,23,173.0,85.0,22.2,15.7,-0.5,28.4,1.28
1669,35,1,23,173.0,85.0,22.6,16.3,-0.5,28.4,1.28
1670,35,1,23,173.0,85.0,22.9,16.6,0.5,28.4,1.28
1671,35,1,23,173.0,85.0,23.7,16.2,0.8,28.4,1.28
1672,35,1,23,173.0,85.0,24.3,16.4,0.7,28.4,1.28
1673,35,1,23,173.0,85.0,24.8,16.5,0.7,28.4,1.28
1674,35,1,23,173.0,85.0,25.1,16.5,0.6,28.4,1.28
1675,35,1,23,173.0,85.0,25.6,14.4,1.5,28.4,1.28
1676,35,1,23,173.0,85.0,25.8,15.2,2.0,28.4,1.28
1677,35,1,23,173.0,85.0,25.9,16.0,0.5,28.4,1.28
1678,35,1,23,173.0,85.0,25.6,17.0,0.5,28.4,1.28
1679,35,1,23,173.0,85.0,25.4,17.4,0.0,28.4,1.28
1680,35,1,23,173.0,85.0,25.3,18.0,0.0,28.4,1.28
1681,35,1,23,173.0,85.0,25.2,18.4,0.0,28.4,1.28
1682,35,1,23,173.0,85.0,22.2,15.3,0.0,28.4,1.28
1683,35,1,23,173.0,85.0,22.6,16.3,0.0,28.4,1.28
1684,35,1,23,173.0,85.0,23.5,19.1,0.0,28.4,1.28
1685,35,1,23,173.0,85.0,23.8,19.7,0.0,28.4,1.28
1686,35,1,23,173.0,85.0,24.0,19.8,0.2,28.4,1.28
1687,35,1,23,173.0,85.0,24.1,20.1,0.1,28.4,1.28
1688,35,1,23,173.0,85.0,24.2,20.1,0.1,28.4,1.28
1689,35,1,23,173.0,85.0,23.9,18.1,0.0,28.4,1.28
1690,35,1,23,173.0,85.0,24.5,18.1,1.5,28.4,1.28
1691,35,1,23,173.0,85.0,25.1,18.7,2.0,28.4,1.28
1692,35,1,23,173.0,85.0,25.0,19.9,1.0,28.4,1.28
1693,35,1,23,173.0,85.0,24.9,20.4,0.3,28.4,1.28
1694,35,1,23,173.0,85.0,24.9,20.4,0.3,28.4,1.28
1695,35,1,23,173.0,85.0,24.8,20.1,0.0,28.4,1.28
1696,35,1,23,173.0,85.0,22.8,16.4,0.0,28.4,1.28
1697,35,1,23,173.0,85.0,23.2,18.3,0.0,28.4,1.28
1698,35,1,23,173.0,85.0,22.8,14.1,-0.2,28.4,1.28
1699,35,1,23,173.0,85.0,23.1,14.7,-0.2,28.4,1.28
1700,35,1,23,173.0,85.0,24.1,14.1,0.5,28.4,1.28
1701,35,1,23,173.0,85.0,24.6,14.1,0.5,28.4,1.28
1702,35,1,23,173.0,85.0,25.0,13.9,0.6,28.4,1.28
1703,35,1,23,173.0,85.0,25.8,13.3,1.0,28.4,1.28
1704,35,1,23,173.0,85.0,25.4,14.3,1.0,28.4,1.28
1705,35,1,23,173.0,85.0,25.2,14.9,0.8,28.4,1.28
1706,35,1,23,173.0,85.0,25.2,15.3,0.8,28.4,1.28
1707,35,1,23,173.0,85.0,25.1,15.7,0.7,28.4,1.28
1708,35,1,23,173.0,85.0,25.1,16.1,0.5,28.4,1.28
1709,35,1,23,173.0,85.0,25.0,16.2,0.4,28.4,1.28
1710,35,1,23,173.0,85.0,21.9,11.8,0.0,28.4,1.28
1711,35,1,23,173.0,85.0,22.5,13.2,0.0,28.4,1.28
1712,35,1,23,173.0,85.0,22.3,17.1,0.0,28.4,1.28
1713,35,1,23,173.0,85.0,22.6,17.1,0.0,28.4,1.28
1714,35,1,23,173.0,85.0,25.6,15.4,0.0,28.4,1.28
1715,35,1,23,173.0,85.0,26.3,15.0,0.5,28.4,1.28
1716,35,1,23,173.0,85.0,26.7,14.7,0.5,28.4,1.28
1717,35,1,23,173.0,85.0,25.0,15.6,0.5,28.4,1.28
1718,35,1,23,173.0,85.0,25.1,16.2,1.0,28.4,1.28
1719,35,1,23,173.0,85.0,25.4,16.8,0.8,28.4,1.28
1720,35,1,23,173.0,85.0,25.5,17.1,0.7,28.4,1.28
1721,35,1,23,173.0,85.0,25.6,17.4,0.7,28.4,1.28
1722,35,1,23,173.0,85.0,25.4,17.9,0.6,28.4,1.28
1723,35,1,23,173.0,85.0,25.2,17.7,0.6,28.4,1.28
1724,35,1,23,173.0,85.0,21.4,15.8,0.0,28.4,1.28
1725,35,1,23,173.0,85.0,22.0,16.5,0.0,28.4,1.28
1726,35,1,23,173.0,85.0,22.5,15.1,0.0,28.4,1.28
1727,35,1,23,173.0,85.0,23.2,14.4,0.5,28.4,1.28
1728,35,1,23,173.0,85.0,23.9,14.4,0.5,28.4,1.28
1729,35,1,23,173.0,85.0,24.4,14.3,0.5,28.4,1.28
1730,35,1,23,173.0,85.0,24.8,14.3,0.0,28.4,1.28
1731,35,1,23,173.0,85.0,24.9,13.5,0.5,28.4,1.28
1732,35,1,23,173.0,85.0,25.2,14.1,1.0,28.4,1.28
1733,35,1,23,173.0,85.0,24.8,14.9,0.0,28.4,1.28
1734,35,1,23,173.0,85.0,24.5,15.5,0.0,28.4,1.28
1735,35,1,23,173.0,85.0,24.3,15.8,-0.5,28.4,1.28
1736,35,1,23,173.0,85.0,24.4,16.1,0.0,28.4,1.28
1737,35,1,23,173.0,85.0,24.4,16.2,-0.5,28.4,1.28
1738,35,1,23,173.0,85.0,21.5,13.9,-1.0,28.4,1.28
1739,35,1,23,173.0,85.0,22.0,14.8,-1.0,28.4,1.28
1740,36,1,24,183.0,80.0,27.9,56.4,1.0,23.89,0.96
1741,36,1,24,183.0,80.0,28.1,58.7,3.0,23.89,0.96
1742,36,1,24,183.0,80.0,28.4,59.9,3.0,23.89,0.96
1743,36,1,24,183.0,80.0,28.4,61.5,2.0,23.89,0.96
1744,36,1,24,183.0,80.0,27.5,63.3,1.0,23.89,0.96
1745,36,1,24,183.0,80.0,27.3,62.6,1.0,23.89,0.96
1746,36,1,24,183.0,80.0,27.1,61.8,1.0,23.89,0.96
1747,36,1,24,183.0,80.0,26.2,62.0,0.5,23.89,0.96
1748,36,1,24,183.0,80.0,26.8,60.6,1.5,23.89,0.96
1749,36,1,24,183.0,80.0,26.8,60.6,1.5,23.89,0.96
1750,36,1,24,183.0,80.0,25.2,62.2,0.5,23.89,0.96
1751,36,1,24,183.0,80.0,24.7,58.5,1.0,23.89,0.96
1752,36,1,24,183.0,80.0,24.7,58.2,0.5,23.89,0.96
1753,36,1,24,183.0,80.0,24.5,56.8,0.0,23.89,0.96
1754,36,1,24,183.0,80.0,25.0,55.4,0.0,23.89,0.96
1755,36,1,24,183.0,80.0,23.7,58.9,-0.5,23.89,0.96
1756,36,1,24,183.0,80.0,24.0,57.4,-1.0,23.89,0.96
1757,36,1,24,183.0,80.0,25.4,53.0,-1.0,23.89,0.96
1758,36,1,24,183.0,80.0,25.4,51.2,-1.0,23.89,0.96
1759,36,1,24,183.0,80.0,25.6,51.8,-2.0,23.89,0.96
1760,36,1,24,183.0,80.0,25.5,50.4,-2.0,23.89,0.96
1761,36,1,24,183.0,80.0,25.4,49.5,-2.0,23.89,0.96
1762,36,1,24,183.0,80.0,24.4,59.6,0.0,23.89,0.96
1763,36,1,24,183.0,80.0,24.6,59.3,0.0,23.89,0.96
1764,36,1,24,183.0,80.0,24.6,59.1,0.0,23.89,0.96
1765,36,1,24,183.0,80.0,24.7,59.4,0.0,23.89,0.96
1766,36,1,24,183.0,80.0,25.3,60.4,1.0,23.89,0.96
1767,36,1,24,183.0,80.0,25.6,59.8,1.0,23.89,0.96
1768,36,1,24,183.0,80.0,25.8,59.6,0.0,23.89,0.96
1769,36,1,24,183.0,80.0,25.9,59.0,1.0,23.89,0.96
1770,36,1,24,183.0,80.0,26.3,59.4,0.0,23.89,0.96
1771,36,1,24,183.0,80.0,26.4,59.7,0.0,23.89,0.96
1772,36,1,24,183.0,80.0,26.8,60.6,0.0,23.89,0.96
1773,36,1,24,183.0,80.0,27.0,60.8,1.0,23.89,0.96
1774,36,1,24,183.0,80.0,27.0,60.8,0.8,23.89,0.96
1775,36,1,24,183.0,80.0,26.9,60.8,0.5,23.89,0.96
1776,36,1,24,183.0,80.0,26.9,61.2,0.3,23.89,0.96
1777,36,1,24,183.0,80.0,24.2,62.6,0.0,23.89,0.96
1778,36,1,24,183.0,80.0,25.1,60.4,0.0,23.89,0.96
1779,36,1,24,183.0,80.0,25.9,57.6,0.5,23.89,0.96
1780,36,1,24,183.0,80.0,26.2,55.8,0.5,23.89,0.96
1781,36,1,24,183.0,80.0,26.3,54.2,0.0,23.89,0.96
1782,36,1,24,183.0,80.0,26.4,53.2,0.0,23.89,0.96
1783,36,1,24,183.0,80.0,26.3,54.5,0.5,23.89,0.96
1784,36,1,24,183.0,80.0,27.4,56.8,1.0,23.89,0.96
1785,36,1,24,183.0,80.0,27.5,58.6,1.0,23.89,0.96
1786,36,1,24,183.0,80.0,27.4,59.7,1.0,23.89,0.96
1787,36,1,24,183.0,80.0,27.3,60.0,0.0,23.89,0.96
1788,36,1,24,183.0,80.0,27.0,58.1,0.0,23.89,0.96
1789,36,1,24,183.0,80.0,26.9,57.2,1.0,23.89,0.96
1790,36,1,24,183.0,80.0,26.8,56.9,2.0,23.89,0.96
1791,36,1,24,183.0,80.0,26.7,56.5,2.0,23.89,0.96
1792,36,1,24,183.0,80.0,23.7,53.6,0.0,23.89,0.96
1793,36,1,24,183.0,80.0,23.9,54.8,0.0,23.89,0.96
1794,36,1,24,183.0,80.0,24.0,54.1,0.0,23.89,0.96
1795,36,1,24,183.0,80.0,24.0,53.7,0.0,23.89,0.96
1796,36,1,24,183.0,80.0,24.1,53.6,0.0,23.89,0.96
1797,36,1,24,183.0,80.0,25.4,54.1,1.0,23.89,0.96
1798,36,1,24,183.0,80.0,25.7,55.0,1.0,23.89,0.96
1799,36,1,24,183.0,80.0,25.6,60.3,0.0,23.89,0.96
1800,36,1,24,183.0,80.0,26.1,60.3,0.0,23.89,0.96
1801,36,1,24,183.0,80.0,26.4,60.7,1.0,23.89,0.96
1802,36,1,24,183.0,80.0,26.6,61.9,1.0,23.89,0.96
